data_hora;posto;modelo;serie;resultado;vazamento;limite;unidade;motivo;turno;reteste
2026-07-29 17:31:21;Bloco;1.5;USI100735;OK;1,95;5;cc/min;;2;N
2026-07-29 17:31:21;Cabeçote;1.5;USI103502;OK;1,56;4;cc/min;;2;N
2026-07-29 17:31:21;Water Leak;1.5 Turbo;MON108590;OK;1,84;6;cc/min;;2;N
2026-07-29 17:31:21;Water Leak;1.5 Turbo;MON108591;OK;1,26;6;cc/min;;2;N
2026-07-29 17:31:49;Cabeçote;1.5;USI103513;OK;2,37;4;cc/min;;2;N
2026-07-29 17:31:52;Water Leak;1.5 Turbo;MON108577;OK;2,60;6;cc/min;;2;N
2026-07-29 17:31:57;Cabeçote;1.5 Turbo;USI103516;OK;2,90;4;cc/min;;2;N
2026-07-29 17:31:57;Leak Zero;1.0;MON106189;OK;1,54;3;cc/min;;2;N
2026-07-29 17:32:16;Water Leak;1.5 Turbo;MON108566;OK;4,50;6;cc/min;;2;N
2026-07-29 17:32:21;Bloco;1.5;USI100740;OK;3,03;5;cc/min;;2;N
2026-07-29 17:32:21;Cabeçote;1.5;USI103507;OK;2,43;4;cc/min;;2;N
2026-07-29 17:32:51;Water Leak;1.5 Turbo;MON108578;OK;2,13;6;cc/min;;2;N
2026-07-29 17:33:05;Leak Zero;1.0;MON106176;OK;0,86;3;cc/min;;2;N
2026-07-29 17:33:07;Bloco;1.5 Turbo;USI100743;OK;3,37;5;cc/min;;2;N
2026-07-29 17:33:22;Bloco;1.5;USI100726;OK;2,15;5;cc/min;;2;N
2026-07-29 17:33:45;Leak Zero;1.5 Turbo;MON106185;OK;1,94;3;cc/min;;2;N
2026-07-29 17:33:50;Leak Zero;1.5 Turbo;MON106177;OK;1,47;3;cc/min;;2;N
2026-07-29 17:35:18;Bloco;1.5 Turbo;USI100742;OK;2,55;5;cc/min;;2;N
2026-07-29 17:35:24;Water Leak;1.0;MON108559;OK;2,88;6;cc/min;;2;N
2026-07-29 17:35:56;Cabeçote;1.5;USI103537;OK;1,40;4;cc/min;;2;N
2026-07-29 17:37:02;Cabeçote;1.5;USI103517;OK;1,20;4;cc/min;;2;N
2026-07-29 17:37:07;Leak Zero;1.5;MON106188;OK;1,49;3;cc/min;;2;N
2026-07-29 17:37:10;Water Leak;1.5 Turbo;MON108558;OK;4,07;6;cc/min;;2;N
2026-07-29 17:37:43;Water Leak;1.5 Turbo;MON108556;OK;2,66;6;cc/min;;2;N
2026-07-29 17:37:59;Water Leak;1.0;MON108585;OK;3,26;6;cc/min;;2;N
2026-07-29 17:38:22;Leak Zero;1.5;MON106173;OK;1,23;3;cc/min;;2;N
2026-07-29 17:38:47;Cabeçote;1.5;USI103548;OK;1,54;4;cc/min;;2;N
2026-07-29 17:38:48;Water Leak;1.5 Turbo;MON108574;OK;2,73;6;cc/min;;2;N
2026-07-29 17:39:04;Bloco;1.0;USI100730;OK;3,10;5;cc/min;;2;N
2026-07-29 17:39:28;Water Leak;1.5;MON108583;OK;1,56;6;cc/min;;2;N
2026-07-29 17:40:06;Bloco;1.0;USI100712;OK;2,99;5;cc/min;;2;N
2026-07-29 17:40:22;Bloco;1.0;USI100738;OK;3,48;5;cc/min;;2;N
2026-07-29 17:40:22;Cabeçote;1.0;USI103505;OK;2,78;4;cc/min;;2;N
2026-07-29 17:40:33;Bloco;1.5;USI100734;OK;1,50;5;cc/min;;2;N
2026-07-29 17:40:33;Cabeçote;1.5;USI103501;OK;1,20;4;cc/min;;2;N
2026-07-29 17:40:38;Water Leak;1.0;MON108567;OK;3,50;6;cc/min;;2;N
2026-07-29 17:40:47;Water Leak;1.0;MON108565;OK;3,98;6;cc/min;;2;N
2026-07-29 17:41:19;Cabeçote;1.0;USI103525;NOK;11,37;4;cc/min;Guia de válvula;2;N
2026-07-29 17:41:31;Cabeçote;1.5;USI103510;OK;1,11;4;cc/min;;2;N
2026-07-29 17:41:51;Bloco;1.5 Turbo;USI100731;OK;1,45;5;cc/min;;2;N
2026-07-29 17:41:54;Cabeçote;1.5 Turbo;USI103523;OK;2,79;4;cc/min;;2;N
2026-07-29 17:42:10;Leak Zero;1.0;MON106180;OK;0,74;3;cc/min;;2;N
2026-07-29 17:42:50;Leak Zero;1.5 Turbo;MON106161;OK;0,46;3;cc/min;;2;N
2026-07-29 17:43:05;Water Leak;1.0;MON108560;OK;4,38;6;cc/min;;2;N
2026-07-29 17:43:13;Leak Zero;1.5;MON106157;OK;1,96;3;cc/min;;2;N
2026-07-29 17:43:37;Bloco;1.5;USI100713;OK;1,21;5;cc/min;;2;N
2026-07-29 17:43:49;Leak Zero;1.5;MON106160;OK;1,63;3;cc/min;;2;N
2026-07-29 17:43:55;Cabeçote;1.5;USI103532;OK;1,16;4;cc/min;;2;N
2026-07-29 17:43:55;Leak Zero;1.5;MON106169;OK;0,87;3;cc/min;;2;N
2026-07-29 17:44:19;Leak Zero;1.5;MON106186;OK;0,71;3;cc/min;;2;N
2026-07-29 17:44:35;Leak Zero;1.5 Turbo;MON106156;OK;1,11;3;cc/min;;2;N
2026-07-29 17:44:40;Bloco;1.5 Turbo;USI100736;OK;2,51;5;cc/min;;2;N
2026-07-29 17:44:40;Cabeçote;1.5 Turbo;USI103503;OK;2,01;4;cc/min;;2;N
2026-07-29 17:45:08;Cabeçote;1.0;USI103508;OK;2,00;4;cc/min;;2;S
2026-07-29 17:46:03;Water Leak;1.5 Turbo;MON108593;OK;2,18;6;cc/min;;2;N
2026-07-29 17:46:50;Water Leak;1.5;MON108569;OK;3,67;6;cc/min;;2;N
2026-07-29 17:47:01;Bloco;1.5;USI100733;OK;3,40;5;cc/min;;2;N
2026-07-29 17:47:01;Cabeçote;1.5;USI103500;OK;2,72;4;cc/min;;2;N
2026-07-29 17:47:11;Bloco;1.5;USI100714;OK;0,98;5;cc/min;;2;N
2026-07-29 17:47:11;Leak Zero;1.5;MON106162;OK;0,99;3;cc/min;;2;N
2026-07-29 17:48:23;Cabeçote;1.5;USI103514;OK;1,46;4;cc/min;;2;N
2026-07-29 17:49:03;Bloco;1.5 Turbo;USI100739;OK;0,82;5;cc/min;;2;N
2026-07-29 17:49:03;Cabeçote;1.5 Turbo;USI103506;OK;0,66;4;cc/min;;2;N
2026-07-29 17:49:25;Leak Zero;1.5;MON106223;OK;1,15;3;cc/min;;2;N
2026-07-29 17:49:56;Cabeçote;1.0;USI103554;OK;2,24;4;cc/min;;2;N
2026-07-29 17:49:56;Water Leak;1.0;MON108617;OK;3,37;6;cc/min;;2;N
2026-07-29 17:50:46;Cabeçote;1.5;USI103551;OK;2,34;4;cc/min;;2;N
2026-07-29 17:50:46;Water Leak;1.5;MON108614;OK;3,51;6;cc/min;;2;N
2026-07-29 17:51:53;Leak Zero;1.5 Turbo;MON106207;OK;0,95;3;cc/min;;2;N
2026-07-29 17:52:15;Leak Zero;1.5 Turbo;MON106225;OK;2,15;3;cc/min;;2;N
2026-07-29 17:52:19;Bloco;1.5 Turbo;USI100761;OK;2,86;5;cc/min;;2;N
2026-07-29 17:52:19;Cabeçote;1.5 Turbo;USI103586;OK;2,29;4;cc/min;;2;N
2026-07-29 17:53:12;Bloco;1.0;USI100794;OK;2,35;5;cc/min;;2;N
2026-07-29 17:53:24;Cabeçote;1.5;USI103583;OK;2,75;4;cc/min;;2;N
2026-07-29 17:53:25;Water Leak;1.5 Turbo;MON108599;OK;2,07;6;cc/min;;2;N
2026-07-29 17:53:29;Bloco;1.5 Turbo;USI100780;OK;1,45;5;cc/min;;2;N
2026-07-29 17:53:31;Water Leak;1.5;MON108607;OK;1,16;6;cc/min;;2;N
2026-07-29 17:53:47;Bloco;1.5 Turbo;USI100776;OK;1,72;5;cc/min;;2;N
2026-07-29 17:54:09;Bloco;1.5 Turbo;USI100799;OK;1,34;5;cc/min;;2;N
2026-07-29 17:54:24;Leak Zero;1.5 Turbo;MON106193;OK;1,95;3;cc/min;;2;N
2026-07-29 17:56:59;Bloco;1.5 Turbo;USI100779;OK;2,53;5;cc/min;;2;N
2026-07-29 17:57:51;Water Leak;1.5 Turbo;MON108610;OK;4,21;6;cc/min;;2;N
2026-07-29 17:58:19;Bloco;1.5;USI100775;OK;1,79;5;cc/min;;2;N
2026-07-29 17:59:15;Leak Zero;1.5 Turbo;MON106204;OK;1,47;3;cc/min;;2;N
2026-07-29 17:59:18;Bloco;1.5 Turbo;USI100781;OK;1,02;5;cc/min;;2;N
2026-07-29 18:00:34;Leak Zero;1.5 Turbo;MON106197;OK;1,99;3;cc/min;;2;N
2026-07-29 18:01:07;Cabeçote;1.5;USI103553;OK;2,08;4;cc/min;;2;N
2026-07-29 18:01:07;Water Leak;1.5;MON108616;OK;3,12;6;cc/min;;2;N
2026-07-29 18:03:07;Bloco;1.5 Turbo;USI100793;OK;2,03;5;cc/min;;2;N
2026-07-29 18:03:19;Cabeçote;1.0;USI103525;OK;2,00;4;cc/min;;2;S
2026-07-29 18:03:31;Water Leak;1.5;MON108598;OK;1,84;6;cc/min;;2;N
2026-07-29 18:03:40;Bloco;1.0;USI100767;OK;2,79;5;cc/min;;2;N
2026-07-29 18:04:03;Bloco;1.5;USI100765;OK;2,69;5;cc/min;;2;N
2026-07-29 18:04:04;Bloco;1.5;USI100796;OK;2,55;5;cc/min;;2;N
2026-07-29 18:04:14;Leak Zero;1.0;MON106216;OK;1,52;3;cc/min;;2;N
2026-07-29 18:04:18;Bloco;1.0;USI100760;OK;0,91;5;cc/min;;2;N
2026-07-29 18:04:18;Cabeçote;1.0;USI103585;OK;0,73;4;cc/min;;2;N
2026-07-29 18:04:46;Bloco;1.5;USI100756;OK;3,19;5;cc/min;;2;N
2026-07-29 18:04:50;Bloco;1.0;USI100771;OK;3,09;5;cc/min;;2;N
2026-07-29 18:05:11;Bloco;1.5;USI100764;OK;3,60;5;cc/min;;2;N
2026-07-29 18:05:11;Cabeçote;1.5;USI103578;OK;2,82;4;cc/min;;2;N
2026-07-29 18:07:03;Leak Zero;1.5;MON106224;OK;0,87;3;cc/min;;2;N
2026-07-29 18:08:14;Water Leak;1.5;MON108596;OK;2,43;6;cc/min;;2;N
2026-07-29 18:08:34;Bloco;1.5;USI100772;OK;2,52;5;cc/min;;2;N
2026-07-29 18:08:37;Cabeçote;1.0;USI103577;OK;0,91;4;cc/min;;2;N
2026-07-29 18:08:38;Leak Zero;1.5 Turbo;MON106220;OK;1,53;3;cc/min;;2;N
2026-07-29 18:09:45;Leak Zero;1.5;MON106209;OK;1,33;3;cc/min;;2;N
2026-07-29 18:10:59;Leak Zero;1.5;MON106218;OK;1,25;3;cc/min;;2;N
2026-07-29 18:11:40;Leak Zero;1.0;MON106198;OK;1,72;3;cc/min;;2;N
2026-07-29 18:12:07;Leak Zero;1.5 Turbo;MON106212;OK;1,45;3;cc/min;;2;N
2026-07-29 18:12:16;Bloco;1.5 Turbo;USI100784;OK;3,17;5;cc/min;;2;N
2026-07-29 18:13:00;Bloco;1.5;USI100797;OK;2,76;5;cc/min;;2;N
2026-07-29 18:14:21;Water Leak;1.0;MON108606;OK;1,37;6;cc/min;;2;N
2026-07-29 18:14:36;Cabeçote;1.0;USI103581;OK;1,23;4;cc/min;;2;N
2026-07-29 18:14:37;Bloco;1.0;USI100769;OK;1,01;5;cc/min;;2;N
2026-07-29 18:14:48;Cabeçote;1.0;USI103563;OK;0,80;4;cc/min;;2;N
2026-07-29 18:14:48;Water Leak;1.0;MON108626;OK;1,20;6;cc/min;;2;N
2026-07-29 18:15:12;Water Leak;1.0;MON108597;OK;3,86;6;cc/min;;2;N
2026-07-29 18:15:54;Cabeçote;1.5;USI103570;OK;2,30;4;cc/min;;2;N
2026-07-29 18:15:57;Bloco;1.0;USI100778;OK;1,49;5;cc/min;;2;N
2026-07-29 18:16:14;Bloco;1.0;USI100768;OK;2,45;5;cc/min;;2;N
2026-07-29 18:16:20;Leak Zero;1.5;MON106190;OK;0,81;3;cc/min;;2;N
2026-07-29 18:16:51;Cabeçote;1.5;USI103579;OK;2,76;4;cc/min;;2;N
2026-07-29 18:17:10;Bloco;1.5;USI100788;OK;2,52;5;cc/min;;2;N
2026-07-29 18:17:15;Water Leak;1.0;MON108609;OK;3,58;6;cc/min;;2;N
2026-07-29 18:18:21;Cabeçote;1.5 Turbo;USI103555;OK;2,74;4;cc/min;;2;N
2026-07-29 18:18:21;Water Leak;1.5 Turbo;MON108618;OK;4,12;6;cc/min;;2;N
2026-07-29 18:18:27;Bloco;1.0;USI100763;OK;2,62;5;cc/min;;2;N
2026-07-29 18:18:31;Water Leak;1.5;MON108600;OK;3,54;6;cc/min;;2;N
2026-07-29 18:19:40;Cabeçote;1.5 Turbo;USI103571;OK;2,91;4;cc/min;;2;N
2026-07-29 18:19:54;Leak Zero;1.5;MON106217;OK;1,69;3;cc/min;;2;N
2026-07-29 18:19:56;Leak Zero;1.5 Turbo;MON106211;OK;0,99;3;cc/min;;2;N
2026-07-29 18:20:57;Bloco;1.0;USI100755;OK;1,73;5;cc/min;;2;N
2026-07-29 18:21:08;Leak Zero;1.5;MON106191;OK;0,48;3;cc/min;;2;N
2026-07-29 18:22:01;Leak Zero;1.5;MON106208;OK;0,51;3;cc/min;;2;N
2026-07-29 18:22:07;Cabeçote;1.5;USI103558;OK;0,76;4;cc/min;;2;N
2026-07-29 18:22:07;Water Leak;1.5;MON108621;OK;1,15;6;cc/min;;2;N
2026-07-29 18:23:08;Cabeçote;1.0;USI103567;NOK;8,64;4;cc/min;Guia de válvula;2;N
2026-07-29 18:23:32;Leak Zero;1.5;MON106199;OK;2,12;3;cc/min;;2;N
2026-07-29 18:23:50;Leak Zero;1.0;MON106215;OK;1,66;3;cc/min;;2;N
2026-07-29 18:24:23;Bloco;1.5 Turbo;USI100798;OK;0,90;5;cc/min;;2;N
2026-07-29 18:24:39;Bloco;1.0;USI100762;OK;2,86;5;cc/min;;2;N
2026-07-29 18:24:42;Cabeçote;1.5 Turbo;USI103549;OK;2,52;4;cc/min;;2;N
2026-07-29 18:24:42;Water Leak;1.0;MON108605;OK;2,51;6;cc/min;;2;N
2026-07-29 18:24:42;Water Leak;1.5 Turbo;MON108612;OK;3,78;6;cc/min;;2;N
2026-07-29 18:24:43;Water Leak;1.0;MON108611;OK;2,29;6;cc/min;;2;N
2026-07-29 18:24:46;Water Leak;1.0;MON108604;OK;4,08;6;cc/min;;2;N
2026-07-29 18:25:03;Cabeçote;1.5 Turbo;USI103580;OK;1,87;4;cc/min;;2;N
2026-07-29 18:25:08;Cabeçote;1.0;USI103568;OK;2,76;4;cc/min;;2;N
2026-07-29 18:25:14;Water Leak;1.0;MON108608;OK;1,51;6;cc/min;;2;N
2026-07-29 18:25:49;Leak Zero;1.5;MON106200;OK;1,22;3;cc/min;;2;N
2026-07-29 18:26:02;Bloco;1.5 Turbo;USI100789;OK;1,08;5;cc/min;;2;N
2026-07-29 18:26:05;Cabeçote;1.5;USI103550;OK;2,31;4;cc/min;;2;N
2026-07-29 18:26:05;Water Leak;1.5;MON108613;OK;3,47;6;cc/min;;2;N
2026-07-29 18:26:26;Leak Zero;1.5;MON106228;OK;1,61;3;cc/min;;2;N
2026-07-29 18:27:27;Leak Zero;1.5;MON106206;OK;1,77;3;cc/min;;2;N
2026-07-29 18:27:59;Leak Zero;1.5 Turbo;MON106230;OK;1,54;3;cc/min;;2;N
2026-07-29 18:28:30;Leak Zero;1.5 Turbo;MON106222;OK;2,22;3;cc/min;;2;N
2026-07-29 18:30:11;Bloco;1.0;USI100790;OK;3,50;5;cc/min;;2;N
2026-07-29 18:30:32;Cabeçote;1.5 Turbo;USI103574;OK;1,36;4;cc/min;;2;N
2026-07-29 18:31:21;Cabeçote;1.5;USI103561;OK;1,56;4;cc/min;;2;N
2026-07-29 18:31:21;Leak Zero;1.5 Turbo;MON106226;OK;0,92;3;cc/min;;2;N
2026-07-29 18:31:21;Leak Zero;1.5 Turbo;MON106227;OK;0,63;3;cc/min;;2;N
2026-07-29 18:31:21;Water Leak;1.5;MON108624;OK;2,33;6;cc/min;;2;N
2026-07-29 18:31:49;Cabeçote;1.5;USI103572;OK;2,37;4;cc/min;;2;N
2026-07-29 18:31:52;Leak Zero;1.5 Turbo;MON106213;OK;1,30;3;cc/min;;2;N
2026-07-29 18:31:57;Bloco;1.0;USI100786;OK;2,56;5;cc/min;;2;N
2026-07-29 18:31:57;Cabeçote;1.5 Turbo;USI103575;OK;2,90;4;cc/min;;2;N
2026-07-29 18:32:16;Leak Zero;1.5 Turbo;MON106202;OK;2,25;3;cc/min;;2;N
2026-07-29 18:32:21;Cabeçote;1.5;USI103566;OK;2,43;4;cc/min;;2;N
2026-07-29 18:32:36;Bloco;1.5;USI100787;OK;1,93;5;cc/min;;2;N
2026-07-29 18:32:51;Leak Zero;1.5 Turbo;MON106214;OK;1,06;3;cc/min;;2;N
2026-07-29 18:33:05;Bloco;1.0;USI100773;OK;1,43;5;cc/min;;2;N
2026-07-29 18:33:22;Cabeçote;1.5;USI103552;OK;1,72;4;cc/min;;2;N
2026-07-29 18:33:22;Water Leak;1.5;MON108615;OK;2,58;6;cc/min;;2;N
2026-07-29 18:33:45;Bloco;1.5 Turbo;USI100782;OK;3,23;5;cc/min;;2;N
2026-07-29 18:33:50;Bloco;1.5 Turbo;USI100774;OK;2,45;5;cc/min;;2;N
2026-07-29 18:35:24;Leak Zero;1.0;MON106195;OK;1,44;3;cc/min;;2;N
2026-07-29 18:36:00;Bloco;1.5 Turbo;USI100792;OK;3,29;5;cc/min;;2;N
2026-07-29 18:37:02;Cabeçote;1.5;USI103576;OK;1,20;4;cc/min;;2;N
2026-07-29 18:37:07;Bloco;1.5;USI100785;OK;2,48;5;cc/min;;2;N
2026-07-29 18:37:10;Leak Zero;1.5 Turbo;MON106194;OK;2,03;3;cc/min;;2;N
2026-07-29 18:37:43;Leak Zero;1.5 Turbo;MON106192;OK;1,33;3;cc/min;;2;N
2026-07-29 18:37:59;Leak Zero;1.0;MON106221;OK;1,63;3;cc/min;;2;N
2026-07-29 18:38:22;Bloco;1.5;USI100770;OK;2,04;5;cc/min;;2;N
2026-07-29 18:38:48;Leak Zero;1.5 Turbo;MON106210;OK;1,37;3;cc/min;;2;N
2026-07-29 18:39:04;Cabeçote;1.0;USI103556;OK;2,48;4;cc/min;;2;N
2026-07-29 18:39:04;Water Leak;1.0;MON108619;OK;3,71;6;cc/min;;2;N
2026-07-29 18:39:28;Leak Zero;1.5;MON106219;OK;0,78;3;cc/min;;2;N
2026-07-29 18:40:06;Water Leak;1.0;MON108601;OK;3,58;6;cc/min;;2;N
2026-07-29 18:40:22;Cabeçote;1.0;USI103564;OK;2,78;4;cc/min;;2;N
2026-07-29 18:40:22;Water Leak;1.0;MON108627;OK;4,17;6;cc/min;;2;N
2026-07-29 18:40:33;Cabeçote;1.5;USI103560;OK;1,20;4;cc/min;;2;N
2026-07-29 18:40:33;Water Leak;1.5;MON108623;OK;1,80;6;cc/min;;2;N
2026-07-29 18:40:38;Leak Zero;1.0;MON106203;OK;1,75;3;cc/min;;2;N
2026-07-29 18:40:47;Leak Zero;1.0;MON106201;OK;1,99;3;cc/min;;2;N
2026-07-29 18:41:19;Cabeçote;1.0;USI103584;NOK;11,37;4;cc/min;Guia de válvula;2;N
2026-07-29 18:41:31;Cabeçote;1.5;USI103569;OK;1,11;4;cc/min;;2;N
2026-07-29 18:41:51;Cabeçote;1.5 Turbo;USI103557;OK;1,16;4;cc/min;;2;N
2026-07-29 18:41:51;Water Leak;1.5 Turbo;MON108620;OK;1,74;6;cc/min;;2;N
2026-07-29 18:41:54;Cabeçote;1.5 Turbo;USI103582;OK;2,79;4;cc/min;;2;N
2026-07-29 18:42:03;Bloco;1.5;USI100795;OK;2,52;5;cc/min;;2;N
2026-07-29 18:42:10;Bloco;1.0;USI100777;OK;1,23;5;cc/min;;2;N
2026-07-29 18:42:42;Bloco;1.5 Turbo;USI100791;OK;0,80;5;cc/min;;2;N
2026-07-29 18:42:50;Bloco;1.5 Turbo;USI100758;OK;0,77;5;cc/min;;2;N
2026-07-29 18:43:05;Leak Zero;1.0;MON106196;OK;2,19;3;cc/min;;2;N
2026-07-29 18:43:37;Water Leak;1.5;MON108602;OK;1,45;6;cc/min;;2;N
2026-07-29 18:43:49;Bloco;1.5;USI100757;OK;2,72;5;cc/min;;2;N
2026-07-29 18:43:55;Bloco;1.5;USI100766;OK;1,45;5;cc/min;;2;N
2026-07-29 18:44:19;Bloco;1.5;USI100783;OK;1,18;5;cc/min;;2;N
2026-07-29 18:44:40;Cabeçote;1.5 Turbo;USI103562;OK;2,01;4;cc/min;;2;N
2026-07-29 18:44:40;Water Leak;1.5 Turbo;MON108625;OK;3,02;6;cc/min;;2;N
2026-07-29 18:45:08;Cabeçote;1.0;USI103567;OK;2,00;4;cc/min;;2;S
2026-07-29 18:46:03;Leak Zero;1.5 Turbo;MON106229;OK;1,09;3;cc/min;;2;N
2026-07-29 18:46:32;Water Leak;1.5 Turbo;MON108595;OK;2,53;6;cc/min;;2;N
2026-07-29 18:46:50;Leak Zero;1.5;MON106205;OK;1,84;3;cc/min;;2;N
2026-07-29 18:47:01;Cabeçote;1.5;USI103559;OK;2,72;4;cc/min;;2;N
2026-07-29 18:47:01;Water Leak;1.5;MON108622;OK;4,08;6;cc/min;;2;N
2026-07-29 18:47:11;Bloco;1.5;USI100759;OK;1,65;5;cc/min;;2;N
2026-07-29 18:47:11;Water Leak;1.5;MON108603;OK;1,18;6;cc/min;;2;N
2026-07-29 18:48:23;Cabeçote;1.5;USI103573;OK;1,46;4;cc/min;;2;N
2026-07-29 18:49:03;Cabeçote;1.5 Turbo;USI103565;OK;0,66;4;cc/min;;2;N
2026-07-29 18:49:03;Water Leak;1.5 Turbo;MON108628;OK;0,99;6;cc/min;;2;N
2026-07-29 18:49:10;Cabeçote;1.0;USI103603;OK;0,78;4;cc/min;;2;N
2026-07-29 18:49:25;Bloco;1.5;USI100820;OK;1,92;5;cc/min;;2;N
2026-07-29 18:49:25;Water Leak;1.5;MON108647;OK;2,31;6;cc/min;;2;N
2026-07-29 18:49:56;Leak Zero;1.0;MON106253;OK;1,68;3;cc/min;;2;N
2026-07-29 18:50:00;Bloco;1.5 Turbo;USI100853;OK;3,07;5;cc/min;;2;N
2026-07-29 18:50:46;Leak Zero;1.5;MON106250;OK;1,76;3;cc/min;;2;N
2026-07-29 18:51:53;Bloco;1.5 Turbo;USI100804;OK;1,58;5;cc/min;;2;N
2026-07-29 18:51:53;Cabeçote;1.5 Turbo;USI103629;OK;1,27;4;cc/min;;2;N
2026-07-29 18:52:15;Bloco;1.5 Turbo;USI100822;OK;3,59;5;cc/min;;2;N
2026-07-29 18:52:15;Water Leak;1.5 Turbo;MON108649;OK;4,30;6;cc/min;;2;N
2026-07-29 18:53:25;Leak Zero;1.5 Turbo;MON106235;OK;1,03;3;cc/min;;2;N
2026-07-29 18:53:31;Leak Zero;1.5;MON106243;OK;0,58;3;cc/min;;2;N
2026-07-29 18:54:17;Bloco;1.0;USI100831;OK;2,44;5;cc/min;;2;N
2026-07-29 18:54:17;Water Leak;1.0;MON108658;OK;2,93;6;cc/min;;2;N
2026-07-29 18:54:24;Bloco;1.0;USI100843;OK;3,48;5;cc/min;;2;N
2026-07-29 18:54:24;Cabeçote;1.5 Turbo;USI103615;OK;2,60;4;cc/min;;2;N
2026-07-29 18:55:04;Cabeçote;1.0;USI103588;OK;1,98;4;cc/min;;2;N
2026-07-29 18:55:39;Bloco;1.5;USI100851;OK;1,02;5;cc/min;;2;N
2026-07-29 18:56:41;Cabeçote;1.0;USI103596;OK;1,78;4;cc/min;;2;N
2026-07-29 18:57:41;Bloco;1.5;USI100845;OK;3,30;5;cc/min;;2;N
2026-07-29 18:57:51;Leak Zero;1.5 Turbo;MON106246;OK;2,11;3;cc/min;;2;N
2026-07-29 18:58:15;Cabeçote;1.5;USI103592;OK;1,37;4;cc/min;;2;N
2026-07-29 18:58:44;Bloco;1.5;USI100839;OK;0,75;5;cc/min;;2;N
2026-07-29 18:58:44;Water Leak;1.5;MON108666;OK;0,90;6;cc/min;;2;N
2026-07-29 18:59:15;Bloco;1.5 Turbo;USI100801;OK;2,45;5;cc/min;;2;N
2026-07-29 18:59:15;Cabeçote;1.5 Turbo;USI103626;OK;1,96;4;cc/min;;2;N
2026-07-29 19:00:34;Cabeçote;1.5 Turbo;USI103619;OK;2,66;4;cc/min;;2;N
2026-07-29 19:01:07;Leak Zero;1.5;MON106252;OK;1,56;3;cc/min;;2;N
2026-07-29 19:01:37;Cabeçote;1.5;USI103593;OK;1,64;4;cc/min;;2;N
2026-07-29 19:01:39;Water Leak;1.5 Turbo;MON108630;OK;3,20;6;cc/min;;2;N
2026-07-29 19:01:50;Water Leak;1.0;MON108633;OK;2,14;6;cc/min;;2;N
2026-07-29 19:02:44;Bloco;1.5 Turbo;USI100835;OK;3,03;5;cc/min;;2;N
2026-07-29 19:02:44;Water Leak;1.5 Turbo;MON108662;OK;3,64;6;cc/min;;2;N
2026-07-29 19:03:00;Bloco;1.5 Turbo;USI100828;OK;1,21;5;cc/min;;2;N
2026-07-29 19:03:00;Water Leak;1.5 Turbo;MON108655;OK;1,45;6;cc/min;;2;N
2026-07-29 19:03:03;Bloco;1.5;USI100842;OK;3,10;5;cc/min;;2;N
2026-07-29 19:03:03;Water Leak;1.5;MON108669;OK;3,72;6;cc/min;;2;N
2026-07-29 19:03:19;Cabeçote;1.0;USI103584;OK;2,00;4;cc/min;;2;S
2026-07-29 19:03:31;Leak Zero;1.5;MON106234;OK;0,92;3;cc/min;;2;N
2026-07-29 19:03:54;Bloco;1.0;USI100840;OK;2,88;5;cc/min;;2;N
2026-07-29 19:03:54;Water Leak;1.0;MON108667;OK;3,46;6;cc/min;;2;N
2026-07-29 19:04:14;Bloco;1.0;USI100813;OK;2,53;5;cc/min;;2;N
2026-07-29 19:04:14;Water Leak;1.0;MON108640;OK;3,04;6;cc/min;;2;N
2026-07-29 19:04:50;Cabeçote;1.5;USI103587;OK;2,52;4;cc/min;;2;N
2026-07-29 19:04:55;Cabeçote;1.5 Turbo;USI103594;OK;1,18;4;cc/min;;2;N
2026-07-29 19:06:35;Cabeçote;1.5 Turbo;USI103598;OK;2,78;4;cc/min;;2;N
2026-07-29 19:07:03;Bloco;1.5;USI100821;OK;1,45;5;cc/min;;2;N
2026-07-29 19:07:03;Water Leak;1.5;MON108648;OK;1,73;6;cc/min;;2;N
2026-07-29 19:08:14;Leak Zero;1.5;MON106232;OK;1,22;3;cc/min;;2;N
2026-07-29 19:08:26;Cabeçote;1.5 Turbo;USI103611;OK;2,37;4;cc/min;;2;N
2026-07-29 19:08:35;Bloco;1.5;USI100838;OK;1,73;5;cc/min;;2;N
2026-07-29 19:08:35;Water Leak;1.5;MON108665;OK;2,08;6;cc/min;;2;N
2026-07-29 19:08:38;Bloco;1.5 Turbo;USI100817;OK;2,56;5;cc/min;;2;N
2026-07-29 19:08:38;Water Leak;1.5 Turbo;MON108644;OK;3,07;6;cc/min;;2;N
2026-07-29 19:08:41;Cabeçote;1.5;USI103602;OK;1,61;4;cc/min;;2;N
2026-07-29 19:09:12;Cabeçote;1.5 Turbo;USI103597;OK;2,64;4;cc/min;;2;N
2026-07-29 19:09:21;Cabeçote;1.5 Turbo;USI103610;OK;0,67;4;cc/min;;2;N
2026-07-29 19:09:45;Bloco;1.5;USI100806;OK;2,22;5;cc/min;;2;N
2026-07-29 19:09:45;Cabeçote;1.5;USI103631;OK;1,78;4;cc/min;;2;N
2026-07-29 19:09:59;Bloco;1.5;USI100837;OK;3,56;5;cc/min;;2;N
2026-07-29 19:09:59;Water Leak;1.5;MON108664;OK;4,27;6;cc/min;;2;N
