data_hora;posto;modelo;serie;resultado;vazamento;limite;unidade;motivo;turno;reteste
2026-08-02 18:24:33;Bloco;1.0;BLO400073;OK;1,14;5;cc/min;;2;N
2026-08-02 18:24:51;Leak Zero;1.5 Turbo;LEA400706;OK;1,89;3;cc/min;;2;N
2026-08-02 18:25:11;Cabeçote;1.5 Turbo;CAB400390;OK;1,06;4;cc/min;;2;N
2026-08-02 18:25:24;Water Leak;1.5;WAT400977;OK;1,72;6;cc/min;;2;N
2026-08-02 18:25:42;Bloco;1.5 Turbo;BLO400074;OK;2,00;5;cc/min;;2;N
2026-08-02 18:26:11;Leak Zero;1.5;LEA400707;OK;1,86;3;cc/min;;2;N
2026-08-02 18:26:16;Cabeçote;1.5 Turbo;CAB400391;OK;1,09;4;cc/min;;2;N
2026-08-02 18:26:42;Water Leak;1.5 Turbo;WAT400978;OK;1,12;6;cc/min;;2;N
2026-08-02 18:26:51;Bloco;1.5 Turbo;BLO400075;OK;3,26;5;cc/min;;2;N
2026-08-02 18:27:21;Cabeçote;1.0;CAB400392;OK;0,96;4;cc/min;;2;N
2026-08-02 18:27:32;Leak Zero;1.5 Turbo;LEA400708;OK;2,06;3;cc/min;;2;N
2026-08-02 18:27:59;Water Leak;1.5 Turbo;WAT400979;OK;1,79;6;cc/min;;2;N
2026-08-02 18:28:00;Bloco;1.5;BLO400076;OK;2,03;5;cc/min;;2;N
2026-08-02 18:28:27;Cabeçote;1.5 Turbo;CAB400393;OK;0,96;4;cc/min;;2;N
2026-08-02 18:28:52;Leak Zero;1.5 Turbo;LEA400709;OK;1,09;3;cc/min;;2;N
2026-08-02 18:29:09;Bloco;1.5 Turbo;BLO400077;OK;2,24;5;cc/min;;2;N
2026-08-02 18:29:17;Water Leak;1.0;WAT400980;OK;2,11;6;cc/min;;2;N
2026-08-02 18:29:32;Cabeçote;1.5;CAB400394;OK;2,60;4;cc/min;;2;N
2026-08-02 18:30:13;Leak Zero;1.5 Turbo;LEA400710;OK;0,78;3;cc/min;;2;N
2026-08-02 18:30:19;Bloco;1.5 Turbo;BLO400078;OK;1,60;5;cc/min;;2;N
2026-08-02 18:30:34;Water Leak;1.0;WAT400981;OK;3,65;6;cc/min;;2;N
2026-08-02 18:30:37;Cabeçote;1.0;CAB400395;OK;2,04;4;cc/min;;2;N
2026-08-02 18:31:28;Bloco;1.5;BLO400079;OK;1,86;5;cc/min;;2;N
2026-08-02 18:31:34;Leak Zero;1.5;LEA400711;OK;0,56;3;cc/min;;2;N
2026-08-02 18:31:42;Cabeçote;1.5 Turbo;CAB400396;OK;1,54;4;cc/min;;2;N
2026-08-02 18:31:51;Water Leak;1.0;WAT400982;OK;0,93;6;cc/min;;2;N
2026-08-02 18:32:37;Bloco;1.5 Turbo;BLO400080;OK;2,19;5;cc/min;;2;N
2026-08-02 18:32:48;Cabeçote;1.5 Turbo;CAB400397;OK;1,88;4;cc/min;;2;N
2026-08-02 18:32:54;Leak Zero;1.5 Turbo;LEA400712;OK;0,54;3;cc/min;;2;N
2026-08-02 18:33:09;Water Leak;1.5;WAT400983;OK;3,53;6;cc/min;;2;N
2026-08-02 18:33:46;Bloco;1.5 Turbo;BLO400081;OK;1,56;5;cc/min;;2;N
2026-08-02 18:33:53;Cabeçote;1.5 Turbo;CAB400398;OK;2,75;4;cc/min;;2;N
2026-08-02 18:34:15;Leak Zero;1.0;LEA400713;OK;0,89;3;cc/min;;2;N
2026-08-02 18:34:26;Water Leak;1.0;WAT400984;OK;4,15;6;cc/min;;2;N
2026-08-02 18:34:56;Bloco;1.5 Turbo;BLO400082;OK;3,44;5;cc/min;;2;N
2026-08-02 18:34:58;Cabeçote;1.0;CAB400399;OK;2,34;4;cc/min;;2;N
2026-08-02 18:35:35;Leak Zero;1.5;LEA400714;OK;1,09;3;cc/min;;2;N
2026-08-02 18:35:44;Water Leak;1.0;WAT400985;OK;1,01;6;cc/min;;2;N
2026-08-02 18:36:03;Cabeçote;1.5 Turbo;CAB400400;OK;0,88;4;cc/min;;2;N
2026-08-02 18:36:05;Bloco;1.0;BLO400083;OK;2,02;5;cc/min;;2;N
2026-08-02 18:36:56;Leak Zero;1.0;LEA400715;OK;1,15;3;cc/min;;2;N
2026-08-02 18:37:01;Water Leak;1.0;WAT400986;OK;1,72;6;cc/min;;2;N
2026-08-02 18:37:09;Cabeçote;1.5 Turbo;CAB400401;NOK;9,09;4;cc/min;Sede de válvula;2;N
2026-08-02 18:37:14;Bloco;1.5 Turbo;BLO400084;OK;1,04;5;cc/min;;2;N
2026-08-02 18:38:14;Cabeçote;1.5 Turbo;CAB400402;OK;2,29;4;cc/min;;2;N
2026-08-02 18:38:17;Leak Zero;1.5 Turbo;LEA400716;OK;1,33;3;cc/min;;2;N
2026-08-02 18:38:18;Water Leak;1.5 Turbo;WAT400987;OK;3,79;6;cc/min;;2;N
2026-08-02 18:38:23;Bloco;1.5 Turbo;BLO400085;OK;2,79;5;cc/min;;2;N
2026-08-02 18:39:19;Cabeçote;1.5;CAB400403;OK;2,60;4;cc/min;;2;N
2026-08-02 18:39:33;Bloco;1.0;BLO400086;OK;1,06;5;cc/min;;2;N
2026-08-02 18:39:36;Water Leak;1.5 Turbo;WAT400988;OK;3,14;6;cc/min;;2;N
2026-08-02 18:39:37;Leak Zero;1.5;LEA400717;NOK;8,19;3;cc/min;Junta do cabeçote;2;N
2026-08-02 18:40:24;Cabeçote;1.5;CAB400404;OK;1,59;4;cc/min;;2;N
2026-08-02 18:40:42;Bloco;1.5 Turbo;BLO400087;OK;1,80;5;cc/min;;2;N
2026-08-02 18:40:53;Water Leak;1.0;WAT400989;OK;1,21;6;cc/min;;2;N
2026-08-02 18:40:58;Leak Zero;1.5;LEA400718;OK;1,79;3;cc/min;;2;N
2026-08-02 18:41:30;Cabeçote;1.0;CAB400405;OK;1,79;4;cc/min;;2;N
2026-08-02 18:41:51;Bloco;1.5;BLO400088;OK;3,11;5;cc/min;;2;N
2026-08-02 18:42:11;Water Leak;1.5 Turbo;WAT400990;OK;2,78;6;cc/min;;2;N
2026-08-02 18:42:18;Leak Zero;1.5;LEA400719;OK;0,86;3;cc/min;;2;N
2026-08-02 18:42:35;Cabeçote;1.5;CAB400406;OK;0,99;4;cc/min;;2;N
2026-08-02 18:43:00;Bloco;1.0;BLO400089;OK;3,24;5;cc/min;;2;N
2026-08-02 18:43:28;Water Leak;1.5;WAT400991;OK;3,53;6;cc/min;;2;N
2026-08-02 18:43:39;Leak Zero;1.5 Turbo;LEA400720;OK;1,86;3;cc/min;;2;N
2026-08-02 18:43:40;Cabeçote;1.5 Turbo;CAB400407;OK;2,40;4;cc/min;;2;N
2026-08-02 18:44:09;Bloco;1.5;BLO400090;OK;1,19;5;cc/min;;2;N
2026-08-02 18:44:45;Cabeçote;1.0;CAB400408;OK;2,40;4;cc/min;;2;N
2026-08-02 18:44:46;Water Leak;1.5;WAT400992;OK;3,92;6;cc/min;;2;N
2026-08-02 18:45:00;Leak Zero;1.0;LEA400721;OK;1,79;3;cc/min;;2;N
2026-08-02 18:45:19;Bloco;1.5;BLO400091;OK;1,09;5;cc/min;;2;N
2026-08-02 18:45:51;Cabeçote;1.5 Turbo;CAB400409;OK;1,36;4;cc/min;;2;N
2026-08-02 18:46:03;Water Leak;1.5;WAT400993;OK;2,92;6;cc/min;;2;N
2026-08-02 18:46:20;Leak Zero;1.5 Turbo;LEA400722;OK;1,26;3;cc/min;;2;N
2026-08-02 18:46:28;Bloco;1.5;BLO400092;OK;1,56;5;cc/min;;2;N
2026-08-02 18:46:56;Cabeçote;1.0;CAB400410;OK;2,04;4;cc/min;;2;N
2026-08-02 18:47:20;Water Leak;1.0;WAT400994;OK;3,98;6;cc/min;;2;N
2026-08-02 18:47:37;Bloco;1.0;BLO400093;OK;2,14;5;cc/min;;2;N
2026-08-02 18:47:41;Leak Zero;1.5;LEA400723;OK;1,05;3;cc/min;;2;N
2026-08-02 18:48:01;Cabeçote;1.5;CAB400411;OK;2,51;4;cc/min;;2;N
2026-08-02 18:48:38;Water Leak;1.5 Turbo;WAT400995;OK;2,71;6;cc/min;;2;N
2026-08-02 18:48:46;Bloco;1.0;BLO400094;OK;2,47;5;cc/min;;2;N
2026-08-02 18:49:01;Leak Zero;1.5 Turbo;LEA400724;OK;0,72;3;cc/min;;2;N
2026-08-02 18:49:06;Cabeçote;1.5;CAB400412;OK;0,84;4;cc/min;;2;N
2026-08-02 18:49:55;Water Leak;1.5 Turbo;WAT400996;OK;1,57;6;cc/min;;2;N
2026-08-02 18:49:56;Bloco;1.0;BLO400095;OK;1,59;5;cc/min;;2;N
2026-08-02 18:50:12;Cabeçote;1.5 Turbo;CAB400413;OK;2,69;4;cc/min;;2;N
2026-08-02 18:50:22;Leak Zero;1.5;LEA400725;OK;0,70;3;cc/min;;2;N
2026-08-02 18:51:05;Bloco;1.0;BLO400096;OK;1,11;5;cc/min;;2;N
2026-08-02 18:51:13;Water Leak;1.0;WAT400997;OK;3,33;6;cc/min;;2;N
2026-08-02 18:51:17;Cabeçote;1.5;CAB400414;OK;0,85;4;cc/min;;2;N
2026-08-02 18:51:43;Leak Zero;1.5 Turbo;LEA400726;OK;0,76;3;cc/min;;2;N
2026-08-02 18:52:14;Bloco;1.5;BLO400097;OK;2,27;5;cc/min;;2;N
2026-08-02 18:52:22;Cabeçote;1.5 Turbo;CAB400415;OK;2,37;4;cc/min;;2;N
2026-08-02 18:52:30;Water Leak;1.0;WAT400998;OK;3,15;6;cc/min;;2;N
2026-08-02 18:53:03;Leak Zero;1.5;LEA400727;OK;0,50;3;cc/min;;2;N
2026-08-02 18:53:23;Bloco;1.5 Turbo;BLO400098;OK;3,27;5;cc/min;;2;N
2026-08-02 18:53:27;Cabeçote;1.5;CAB400416;OK;1,15;4;cc/min;;2;N
2026-08-02 18:53:48;Water Leak;1.5;WAT400999;OK;1,29;6;cc/min;;2;N
2026-08-02 18:54:24;Leak Zero;1.5;LEA400728;OK;1,88;3;cc/min;;2;N
2026-08-02 18:54:33;Bloco;1.5 Turbo;BLO400099;OK;1,57;5;cc/min;;2;N
2026-08-02 18:54:33;Cabeçote;1.5;CAB400417;OK;1,78;4;cc/min;;2;N
2026-08-02 18:55:05;Water Leak;1.5 Turbo;WAT401000;OK;1,51;6;cc/min;;2;N
2026-08-02 18:55:38;Cabeçote;1.0;CAB400418;OK;1,52;4;cc/min;;2;N
2026-08-02 18:55:42;Bloco;1.5 Turbo;BLO400100;OK;1,06;5;cc/min;;2;N
2026-08-02 18:55:44;Leak Zero;1.0;LEA400729;OK;1,86;3;cc/min;;2;N
2026-08-02 18:56:22;Water Leak;1.5;WAT401001;OK;3,78;6;cc/min;;2;N
2026-08-02 18:56:43;Cabeçote;1.5;CAB400419;OK;0,98;4;cc/min;;2;N
2026-08-02 18:56:51;Bloco;1.0;BLO400101;OK;1,22;5;cc/min;;2;N
2026-08-02 18:57:05;Leak Zero;1.0;LEA400730;OK;1,78;3;cc/min;;2;N
2026-08-02 18:57:40;Water Leak;1.0;WAT401002;OK;2,72;6;cc/min;;2;N
2026-08-02 18:57:48;Cabeçote;1.0;CAB400420;OK;2,06;4;cc/min;;2;N
2026-08-02 18:58:00;Bloco;1.5;BLO400102;OK;0,94;5;cc/min;;2;N
2026-08-02 18:58:26;Leak Zero;1.5;LEA400731;OK;1,70;3;cc/min;;2;N
2026-08-02 18:58:54;Cabeçote;1.5;CAB400421;OK;2,11;4;cc/min;;2;N
2026-08-02 18:58:57;Water Leak;1.5 Turbo;WAT401003;OK;2,78;6;cc/min;;2;N
2026-08-02 18:59:09;Bloco;1.0;BLO400103;OK;1,45;5;cc/min;;2;N
2026-08-02 18:59:46;Leak Zero;1.5 Turbo;LEA400732;OK;1,45;3;cc/min;;2;N
2026-08-02 18:59:59;Cabeçote;1.0;CAB400422;OK;2,52;4;cc/min;;2;N
2026-08-02 19:00:15;Water Leak;1.5;WAT401004;OK;1,31;6;cc/min;;2;N
2026-08-02 19:00:19;Bloco;1.5;BLO400104;OK;3,19;5;cc/min;;2;N
2026-08-02 19:01:04;Cabeçote;1.5;CAB400423;OK;1,29;4;cc/min;;2;N
2026-08-02 19:01:07;Leak Zero;1.5;LEA400733;OK;1,45;3;cc/min;;2;N
2026-08-02 19:01:09;Cabeçote;1.5 Turbo;CAB400401;OK;1,80;4;cc/min;;2;S
2026-08-02 19:01:28;Bloco;1.5 Turbo;BLO400105;OK;2,64;5;cc/min;;2;N
2026-08-02 19:01:32;Water Leak;1.5;WAT401005;OK;2,65;6;cc/min;;2;N
2026-08-02 19:02:09;Cabeçote;1.0;CAB400424;OK;0,82;4;cc/min;;2;N
2026-08-02 19:02:27;Leak Zero;1.0;LEA400734;OK;1,68;3;cc/min;;2;N
2026-08-02 19:02:37;Bloco;1.5 Turbo;BLO400106;OK;2,00;5;cc/min;;2;N
2026-08-02 19:02:49;Water Leak;1.5;WAT401006;OK;3,16;6;cc/min;;2;N
2026-08-02 19:03:15;Cabeçote;1.5;CAB400425;OK;2,19;4;cc/min;;2;N
2026-08-02 19:03:37;Leak Zero;1.5;LEA400717;NOK;1,35;3;cc/min;;2;S
2026-08-02 19:03:46;Bloco;1.5;BLO400107;OK;1,55;5;cc/min;;2;N
2026-08-02 19:03:48;Leak Zero;1.0;LEA400735;OK;1,49;3;cc/min;;2;N
2026-08-02 19:04:07;Water Leak;1.5 Turbo;WAT401007;OK;2,47;6;cc/min;;2;N
2026-08-02 19:04:20;Cabeçote;1.5;CAB400426;OK;0,61;4;cc/min;;2;N
2026-08-02 19:04:56;Bloco;1.5 Turbo;BLO400108;OK;2,29;5;cc/min;;2;N
2026-08-02 19:05:09;Leak Zero;1.0;LEA400736;OK;0,82;3;cc/min;;2;N
2026-08-02 19:05:24;Water Leak;1.5;WAT401008;OK;3,51;6;cc/min;;2;N
2026-08-02 19:05:25;Cabeçote;1.5;CAB400427;OK;0,66;4;cc/min;;2;N
2026-08-02 19:06:05;Bloco;1.0;BLO400109;OK;0,82;5;cc/min;;2;N
2026-08-02 19:06:29;Leak Zero;1.5 Turbo;LEA400737;OK;1,12;3;cc/min;;2;N
2026-08-02 19:06:30;Cabeçote;1.0;CAB400428;OK;1,56;4;cc/min;;2;N
2026-08-02 19:06:42;Water Leak;1.5 Turbo;WAT401009;OK;4,16;6;cc/min;;2;N
2026-08-02 19:07:14;Bloco;1.5 Turbo;BLO400110;OK;2,05;5;cc/min;;2;N
2026-08-02 19:07:36;Cabeçote;1.5;CAB400429;OK;1,66;4;cc/min;;2;N
2026-08-02 19:07:50;Leak Zero;1.0;LEA400738;OK;1,12;3;cc/min;;2;N
2026-08-02 19:07:59;Water Leak;1.0;WAT401010;OK;1,62;6;cc/min;;2;N
2026-08-02 19:08:23;Bloco;1.0;BLO400111;OK;1,22;5;cc/min;;2;N
2026-08-02 19:08:41;Cabeçote;1.0;CAB400430;OK;2,16;4;cc/min;;2;N
2026-08-02 19:09:10;Leak Zero;1.5 Turbo;LEA400739;OK;1,56;3;cc/min;;2;N
2026-08-02 19:09:17;Water Leak;1.5 Turbo;WAT401011;OK;1,04;6;cc/min;;2;N
2026-08-02 19:09:33;Bloco;1.5 Turbo;BLO400112;OK;3,05;5;cc/min;;2;N
2026-08-02 19:09:46;Cabeçote;1.5;CAB400431;OK;2,65;4;cc/min;;2;N
2026-08-02 19:10:31;Leak Zero;1.0;LEA400740;OK;0,69;3;cc/min;;2;N
2026-08-02 19:10:34;Water Leak;1.5 Turbo;WAT401012;OK;0,93;6;cc/min;;2;N
2026-08-02 19:10:42;Bloco;1.0;BLO400113;OK;0,88;5;cc/min;;2;N
2026-08-02 19:10:52;Cabeçote;1.5 Turbo;CAB400432;OK;1,53;4;cc/min;;2;N
2026-08-02 19:11:51;Bloco;1.0;BLO400114;OK;2,03;5;cc/min;;2;N
2026-08-02 19:11:51;Water Leak;1.5 Turbo;WAT401013;OK;3,53;6;cc/min;;2;N
2026-08-02 19:11:52;Leak Zero;1.5;LEA400741;NOK;6,05;3;cc/min;Junta do cabeçote;2;N
2026-08-02 19:11:57;Cabeçote;1.0;CAB400433;OK;1,88;4;cc/min;;2;N
2026-08-02 19:13:00;Bloco;1.5;BLO400115;OK;2,19;5;cc/min;;2;N
2026-08-02 19:13:02;Cabeçote;1.5;CAB400434;OK;0,62;4;cc/min;;2;N
2026-08-02 19:13:09;Water Leak;1.0;WAT401014;OK;3,97;6;cc/min;;2;N
2026-08-02 19:13:12;Leak Zero;1.5;LEA400742;OK;1,80;3;cc/min;;2;N
2026-08-02 19:14:07;Cabeçote;1.5 Turbo;CAB400435;OK;2,53;4;cc/min;;2;N
2026-08-02 19:14:09;Bloco;1.0;BLO400116;OK;3,50;5;cc/min;;2;N
2026-08-02 19:14:26;Water Leak;1.0;WAT401015;OK;2,60;6;cc/min;;2;N
2026-08-02 19:14:33;Leak Zero;1.5;LEA400743;OK;0,70;3;cc/min;;2;N
2026-08-02 19:15:13;Cabeçote;1.5 Turbo;CAB400436;OK;0,91;4;cc/min;;2;N
2026-08-02 19:15:19;Bloco;1.5;BLO400117;OK;2,03;5;cc/min;;2;N
2026-08-02 19:15:44;Water Leak;1.0;WAT401016;OK;2,04;6;cc/min;;2;N
2026-08-02 19:15:53;Leak Zero;1.5 Turbo;LEA400744;OK;1,68;3;cc/min;;2;N
2026-08-02 19:16:18;Cabeçote;1.5;CAB400437;OK;2,55;4;cc/min;;2;N
2026-08-02 19:16:28;Bloco;1.0;BLO400118;OK;1,92;5;cc/min;;2;N
2026-08-02 19:17:01;Water Leak;1.0;WAT401017;OK;1,16;6;cc/min;;2;N
2026-08-02 19:17:14;Leak Zero;1.5 Turbo;LEA400745;OK;2,06;3;cc/min;;2;N
2026-08-02 19:17:23;Cabeçote;1.5;CAB400438;OK;0,65;4;cc/min;;2;N
2026-08-02 19:17:37;Bloco;1.5 Turbo;BLO400119;OK;1,43;5;cc/min;;2;N
2026-08-02 19:18:18;Water Leak;1.0;WAT401018;OK;2,09;6;cc/min;;2;N
2026-08-02 19:18:28;Cabeçote;1.5 Turbo;CAB400439;OK;2,08;4;cc/min;;2;N
2026-08-02 19:18:35;Leak Zero;1.5 Turbo;LEA400746;OK;0,56;3;cc/min;;2;N
2026-08-02 19:18:46;Bloco;1.5;BLO400120;OK;2,35;5;cc/min;;2;N
2026-08-02 19:19:34;Cabeçote;1.5 Turbo;CAB400440;OK;2,09;4;cc/min;;2;N
2026-08-02 19:19:36;Water Leak;1.5 Turbo;WAT401019;OK;3,70;6;cc/min;;2;N
2026-08-02 19:19:55;Leak Zero;1.0;LEA400747;OK;1,58;3;cc/min;;2;N
2026-08-02 19:19:56;Bloco;1.0;BLO400121;OK;3,01;5;cc/min;;2;N
2026-08-02 19:20:39;Cabeçote;1.5 Turbo;CAB400441;OK;2,18;4;cc/min;;2;N
2026-08-02 19:20:53;Water Leak;1.5 Turbo;WAT401020;OK;3,93;6;cc/min;;2;N
2026-08-02 19:21:05;Bloco;1.5;BLO400122;OK;1,75;5;cc/min;;2;N
2026-08-02 19:21:16;Leak Zero;1.5 Turbo;LEA400748;OK;0,75;3;cc/min;;2;N
2026-08-02 19:21:44;Cabeçote;1.5 Turbo;CAB400442;OK;0,65;4;cc/min;;2;N
2026-08-02 19:22:11;Water Leak;1.5;WAT401021;OK;2,13;6;cc/min;;2;N
2026-08-02 19:22:14;Bloco;1.5 Turbo;BLO400123;OK;2,29;5;cc/min;;2;N
2026-08-02 19:22:36;Leak Zero;1.0;LEA400749;OK;1,19;3;cc/min;;2;N
2026-08-02 19:22:49;Cabeçote;1.5 Turbo;CAB400443;OK;0,90;4;cc/min;;2;N
2026-08-02 19:23:23;Bloco;1.5;BLO400124;OK;1,91;5;cc/min;;2;N
2026-08-02 19:23:28;Water Leak;1.5;WAT401022;OK;2,23;6;cc/min;;2;N
2026-08-02 19:23:55;Cabeçote;1.5;CAB400444;OK;2,27;4;cc/min;;2;N
2026-08-02 19:23:57;Leak Zero;1.0;LEA400750;OK;1,70;3;cc/min;;2;N
2026-08-02 19:24:33;Bloco;1.5 Turbo;BLO400125;OK;1,04;5;cc/min;;2;N
2026-08-02 19:24:46;Water Leak;1.5;WAT401023;OK;1,93;6;cc/min;;2;N
2026-08-02 19:25:00;Cabeçote;1.5;CAB400445;OK;2,56;4;cc/min;;2;N
2026-08-02 19:25:18;Leak Zero;1.5;LEA400751;OK;1,62;3;cc/min;;2;N
2026-08-02 19:25:42;Bloco;1.5 Turbo;BLO400126;OK;2,59;5;cc/min;;2;N
2026-08-02 19:26:03;Water Leak;1.0;WAT401024;OK;3,30;6;cc/min;;2;N
2026-08-02 19:26:05;Cabeçote;1.5;CAB400446;OK;1,59;4;cc/min;;2;N
2026-08-02 19:26:38;Leak Zero;1.5;LEA400752;OK;1,12;3;cc/min;;2;N
2026-08-02 19:26:51;Bloco;1.0;BLO400127;OK;3,48;5;cc/min;;2;N
2026-08-02 19:27:10;Cabeçote;1.0;CAB400447;OK;1,75;4;cc/min;;2;N
2026-08-02 19:27:20;Water Leak;1.5 Turbo;WAT401025;OK;2,65;6;cc/min;;2;N
2026-08-02 19:27:59;Leak Zero;1.5;LEA400753;OK;0,94;3;cc/min;;2;N
2026-08-02 19:28:00;Bloco;1.0;BLO400128;OK;1,84;5;cc/min;;2;N
2026-08-02 19:28:16;Cabeçote;1.5;CAB400448;OK;2,43;4;cc/min;;2;N
2026-08-02 19:28:38;Water Leak;1.5 Turbo;WAT401026;OK;3,51;6;cc/min;;2;N
2026-08-02 19:29:09;Bloco;1.0;BLO400129;OK;1,27;5;cc/min;;2;N
2026-08-02 19:29:19;Leak Zero;1.0;LEA400754;OK;1,10;3;cc/min;;2;N
2026-08-02 19:29:21;Cabeçote;1.0;CAB400449;OK;2,14;4;cc/min;;2;N
2026-08-02 19:29:55;Water Leak;1.0;WAT401027;OK;4,17;6;cc/min;;2;N
2026-08-02 19:30:19;Bloco;1.5;BLO400130;OK;2,20;5;cc/min;;2;N
2026-08-02 19:30:26;Cabeçote;1.0;CAB400450;OK;1,30;4;cc/min;;2;N
2026-08-02 19:30:40;Leak Zero;1.5 Turbo;LEA400755;OK;0,71;3;cc/min;;2;N
2026-08-02 19:31:13;Water Leak;1.5;WAT401028;OK;0,93;6;cc/min;;2;N
2026-08-02 19:31:28;Bloco;1.5 Turbo;BLO400131;OK;1,75;5;cc/min;;2;N
2026-08-02 19:31:31;Cabeçote;1.5 Turbo;CAB400451;OK;1,99;4;cc/min;;2;N
2026-08-02 19:32:00;Leak Zero;1.5 Turbo;LEA400756;OK;1,05;3;cc/min;;2;N
2026-08-02 19:32:30;Water Leak;1.5;WAT401029;OK;3,67;6;cc/min;;2;N
2026-08-02 19:32:37;Bloco;1.5;BLO400132;OK;3,13;5;cc/min;;2;N
2026-08-02 19:32:37;Cabeçote;1.5;CAB400452;OK;2,27;4;cc/min;;2;N
2026-08-02 19:33:21;Leak Zero;1.0;LEA400757;OK;1,34;3;cc/min;;2;N
2026-08-02 19:33:42;Cabeçote;1.5 Turbo;CAB400453;OK;0,89;4;cc/min;;2;N
2026-08-02 19:33:46;Bloco;1.0;BLO400133;OK;1,92;5;cc/min;;2;N
2026-08-02 19:33:48;Water Leak;1.0;WAT401030;OK;1,80;6;cc/min;;2;N
2026-08-02 19:34:42;Leak Zero;1.0;LEA400758;OK;1,32;3;cc/min;;2;N
2026-08-02 19:34:47;Cabeçote;1.0;CAB400454;OK;2,79;4;cc/min;;2;N
2026-08-02 19:34:56;Bloco;1.5;BLO400134;OK;1,01;5;cc/min;;2;N
2026-08-02 19:35:05;Water Leak;1.5;WAT401031;OK;4,17;6;cc/min;;2;N
2026-08-02 19:35:52;Cabeçote;1.5;CAB400455;OK;2,70;4;cc/min;;2;N
2026-08-02 19:35:52;Leak Zero;1.5;LEA400741;OK;1,35;3;cc/min;;2;S
2026-08-02 19:36:02;Leak Zero;1.5;LEA400759;OK;0,94;3;cc/min;;2;N
2026-08-02 19:36:05;Bloco;1.0;BLO400135;OK;2,51;5;cc/min;;2;N
2026-08-02 19:36:22;Water Leak;1.5 Turbo;WAT401032;OK;3,96;6;cc/min;;2;N
2026-08-02 19:36:58;Cabeçote;1.0;CAB400456;OK;1,37;4;cc/min;;2;N
2026-08-02 19:37:14;Bloco;1.5;BLO400136;OK;2,27;5;cc/min;;2;N
2026-08-02 19:37:23;Leak Zero;1.5 Turbo;LEA400760;OK;1,24;3;cc/min;;2;N
2026-08-02 19:37:40;Water Leak;1.5;WAT401033;OK;2,14;6;cc/min;;2;N
2026-08-02 19:38:03;Cabeçote;1.0;CAB400457;OK;1,63;4;cc/min;;2;N
2026-08-02 19:38:23;Bloco;1.5;BLO400137;OK;3,49;5;cc/min;;2;N
2026-08-02 19:38:43;Leak Zero;1.0;LEA400761;OK;1,86;3;cc/min;;2;N
2026-08-02 19:38:57;Water Leak;1.5 Turbo;WAT401034;OK;3,12;6;cc/min;;2;N
2026-08-02 19:39:08;Cabeçote;1.5;CAB400458;OK;2,66;4;cc/min;;2;N
2026-08-02 19:39:33;Bloco;1.0;BLO400138;OK;2,52;5;cc/min;;2;N
2026-08-02 19:40:04;Leak Zero;1.5 Turbo;LEA400762;OK;1,25;3;cc/min;;2;N
2026-08-02 19:40:13;Cabeçote;1.5;CAB400459;OK;1,68;4;cc/min;;2;N
2026-08-02 19:40:15;Water Leak;1.5 Turbo;WAT401035;OK;3,11;6;cc/min;;2;N
2026-08-02 19:40:42;Bloco;1.0;BLO400139;OK;1,28;5;cc/min;;2;N
2026-08-02 19:41:19;Cabeçote;1.5;CAB400460;OK;2,47;4;cc/min;;2;N
2026-08-02 19:41:25;Leak Zero;1.5 Turbo;LEA400763;OK;0,73;3;cc/min;;2;N
2026-08-02 19:41:32;Water Leak;1.5;WAT401036;OK;3,32;6;cc/min;;2;N
2026-08-02 19:41:51;Bloco;1.0;BLO400140;OK;3,47;5;cc/min;;2;N
2026-08-02 19:42:24;Cabeçote;1.5;CAB400461;OK;2,42;4;cc/min;;2;N
2026-08-02 19:42:45;Leak Zero;1.5;LEA400764;OK;1,53;3;cc/min;;2;N
2026-08-02 19:42:49;Water Leak;1.0;WAT401037;OK;1,46;6;cc/min;;2;N
2026-08-02 19:43:00;Bloco;1.5 Turbo;BLO400141;OK;1,15;5;cc/min;;2;N
2026-08-02 19:43:29;Cabeçote;1.0;CAB400462;OK;1,97;4;cc/min;;2;N
2026-08-02 19:44:06;Leak Zero;1.0;LEA400765;OK;0,48;3;cc/min;;2;N
2026-08-02 19:44:07;Water Leak;1.5;WAT401038;OK;3,24;6;cc/min;;2;N
2026-08-02 19:44:09;Bloco;1.5;BLO400142;OK;2,98;5;cc/min;;2;N
2026-08-02 19:44:34;Cabeçote;1.5;CAB400463;OK;1,79;4;cc/min;;2;N
2026-08-02 19:45:19;Bloco;1.0;BLO400143;OK;1,19;5;cc/min;;2;N
2026-08-02 19:45:24;Water Leak;1.0;WAT401039;OK;2,80;6;cc/min;;2;N
2026-08-02 19:45:26;Leak Zero;1.5;LEA400766;OK;0,95;3;cc/min;;2;N
2026-08-02 19:45:40;Cabeçote;1.5;CAB400464;OK;1,00;4;cc/min;;2;N
2026-08-02 19:46:28;Bloco;1.5 Turbo;BLO400144;OK;2,58;5;cc/min;;2;N
2026-08-02 19:46:42;Water Leak;1.5;WAT401040;OK;1,86;6;cc/min;;2;N
2026-08-02 19:46:45;Cabeçote;1.5 Turbo;CAB400465;OK;0,71;4;cc/min;;2;N
2026-08-02 19:46:47;Leak Zero;1.5 Turbo;LEA400767;OK;1,17;3;cc/min;;2;N
2026-08-02 19:47:37;Bloco;1.0;BLO400145;OK;3,47;5;cc/min;;2;N
